,course_id,course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,subject,year,month
2676,41961,"Options Foundation - Time Decay, Implied Volatility, Greeks",1,60,459,25,14,Beginner Level,3,Business Finance,2013,02
2677,42197,Options Spreads Bundle-  the heart of Options Trading,1,120,623,43,8,Intermediate Level,2.5,Business Finance,2013,02
2678,1151092,Options Trading - Calendar Spread Course for Every Trader,1,200,1113,11,17,All Levels,1.5,Business Finance,2017,04
2679,627540,Options Trading - How to Win with Weekly Options,1,115,7489,1190,25,Intermediate Level,1,Business Finance,2015,10
2680,1148774,Options Trading 101: The Basics,0,0,1514,66,11,Beginner Level,0.6,Business Finance,2017,03
2681,476268,Options Trading 3 : Advanced Stock Profit and Success Method,1,195,5172,34,38,Expert Level,2.5,Business Finance,2015,05
2682,43319,Options Trading Basics (3-Course Bundle),1,180,10100,985,45,Beginner Level,11,Business Finance,2013,02
2683,1187758,Options Trading Essentials: The ULTIMATE Guides,0,0,1352,6,20,All Levels,4,Business Finance,2017,04
2684,1276182,Options Trading Foundation: Your journey to competency...,1,95,0,0,5,Intermediate Level,1,Business Finance,2017,07
2685,401784,Options Trading Introduction: Day Trade Stock Options,1,95,12394,218,30,Beginner Level,2.5,Business Finance,2015,02
2686,434774,Options Trading Stocks: Proven Toolbox For Financial Success,1,195,7884,118,68,Intermediate Level,10,Business Finance,2015,05
2687,245722,Painless Piano!,1,40,353,1,30,Beginner Level,3.5,Musical Instruments,2014,06
2688,909970,Paint atmospheric sunset with soft pastel!,1,20,7,1,5,Intermediate Level,0.6,Graphic Design,2016,08
2689,908996,Parse Server: From Front End to Full Stack,1,200,1130,162,66,Intermediate Level,6,Web Development,2016,07
2690,935900,Pedais de efeito para Contrabaixo,1,50,10,3,10,All Levels,2.5,Musical Instruments,2016,08
2691,1095116,Penny Stocks King: How 2 really Trade Penny Stocks (6 Hours),1,200,1085,17,48,All Levels,6,Business Finance,2017,02
2692,1122146,Penny Stocks Value & Chart Pattern Trading (2 Course Bundle),1,200,1033,2,31,Beginner Level,1.5,Business Finance,2017,02
2693,1253224,Pentatonic Scale Crash Course for Bass Guitar,0,0,898,6,24,Intermediate Level,1,Musical Instruments,2017,06
2694,403078,Percussive Fingerstyle Guitar,1,50,886,43,74,Intermediate Level,1.5,Musical Instruments,2015,02
2695,1075570,Perfect React JS Course - Understand Relevant Details,1,200,653,20,25,Beginner Level,1,Web Development,2017,01
2696,832870,Photo Editing in Photoshop - Beginner to Advanced in 1 Hour,1,20,662,5,21,Beginner Level,1,Graphic Design,2016,05
2697,1219814,Photo Manipulation: Master Photo Editing,1,75,326,6,43,All Levels,1,Graphic Design,2017,07
2698,1128984,Photoshop - Aprende a Transformar Imágenes,1,20,0,0,14,Beginner Level,1,Graphic Design,2017,03
2699,1216164,Photoshop - Automatização com Adobe Script,1,195,7,0,87,Intermediate Level,8.5,Graphic Design,2017,05
2700,1246636,Photoshop - Como criar Fusão de forma profissional,1,30,38,6,34,All Levels,4,Graphic Design,2017,06
2701,1246518,Photoshop - Composição vintage,1,30,35,4,9,All Levels,1,Graphic Design,2017,06
2702,1137738,Photoshop - Creación de Efectos,1,20,0,0,11,Beginner Level,1,Graphic Design,2017,03
2703,1185898,Photoshop - Creación de Efectos 2,1,30,0,0,9,Beginner Level,1,Graphic Design,2017,05
2704,950894,photoshop - CURSO DE PHOTOSHOP DO BÁSICO AO AVANÇADO,1,100,1110,183,77,All Levels,10,Graphic Design,2017,02
2705,1245356,Photoshop - Revelando os segredos das Fusões,1,20,858,25,17,Expert Level,3.5,Graphic Design,2017,06
2706,1243016,Photoshop - Tratamento de pele profissional,1,100,50,5,16,Intermediate Level,1.5,Graphic Design,2017,06
2707,1226518,Photoshop & Illustrator CC Essentials in Arabic,0,0,3329,193,33,Beginner Level,3.5,Graphic Design,2017,05
2708,447210,Photoshop | GIMP: Quick & Easy Image Hacks for Beginners,1,135,1275,26,42,Beginner Level,3.5,Graphic Design,2015,05
2709,1274846,Photoshop Avançado - Pós Produção e fusão com 3D,1,135,15,0,6,Expert Level,1,Graphic Design,2017,07
2710,1257870,Photoshop CC 2015 Top New Features,0,0,1477,3,13,All Levels,0.7,Graphic Design,2017,06
2711,960898,Photoshop CC 2017 for Beginners: Master Photoshop Essentials,1,195,389,20,43,Beginner Level,3,Graphic Design,2016,11
2712,1142428,Photoshop CC 2017 Full Course,1,90,655,18,150,Beginner Level,3.5,Graphic Design,2017,04
2713,1147664,Photoshop CC Eğitim Seti (YENİ),1,100,27,5,202,All Levels,16,Graphic Design,2017,03
2714,561188,Photoshop CC for Beginners - A Comprehensive Crash Course,1,200,6028,205,20,Beginner Level,2.5,Graphic Design,2015,07
2715,850426,Photoshop CC MasterClass,1,95,505,88,78,All Levels,11.5,Graphic Design,2016,05
2716,1047750,Photoshop CC Training - Creating Fantastic Album Cover Art,1,50,1,0,8,All Levels,1,Graphic Design,2016,12
2717,47004,Photoshop Course: Design an eBook Cover in Photoshop,1,50,11893,69,40,All Levels,3,Graphic Design,2013,04
2718,303042,Photoshop CS 6 ile Fotoğraf İşlemenin Temelleri,1,20,86,10,78,Beginner Level,6,Graphic Design,2015,02
2719,1223336,Photoshop Essentials - Uma Introdução Detalhada,0,0,800,39,24,Beginner Level,2.5,Graphic Design,2017,05
2720,855188,Photoshop Essentials: Designing FaceBook Graphics,1,20,616,3,19,Beginner Level,1.5,Graphic Design,2016,05
2721,768366,Photoshop Fantastic! - The Comprehensive Guide to Photoshop,1,20,2938,26,45,All Levels,6,Graphic Design,2016,04
2722,820194,Photoshop for Entrepreneurs - Design 11 Practical Projects,1,200,36288,737,63,All Levels,5,Graphic Design,2016,06
2723,1093760,"Photoshop From Scratch to Logos, Digital Drawing & Projects",1,20,91,10,21,Beginner Level,1.5,Graphic Design,2017,05
2724,870368,Photoshop from Zero to Hero ( Arabic ),1,60,720,220,82,Beginner Level,12.5,Graphic Design,2016,06
2725,573064,Photoshop in Ease: Create World Amazing  Graphic Designs,1,20,14440,182,26,All Levels,3,Graphic Design,2015,08
2726,348116,Photoshop In-Depth: Master all of Photoshop's Tools Easily,0,0,53851,1779,45,All Levels,4.5,Graphic Design,2014,11
2727,1216554,Photoshop isn't like what you imagine A to Z .,1,35,343,0,24,All Levels,3.5,Graphic Design,2017,07
2728,524748,Photoshop JumpStart,1,20,66,13,13,Beginner Level,2,Graphic Design,2015,07
2729,942768,Photoshop Learn Concept Art Manipulation,1,25,8,0,11,Beginner Level,1.5,Graphic Design,2016,08
2730,1276020,Photoshop para iniciante - o básico,1,30,23,2,20,Beginner Level,3,Graphic Design,2017,07
2731,405488,Photoshop para novatos:  ¡desde cero hasta experto!,1,150,3000,470,134,All Levels,12,Graphic Design,2015,01
2732,922092,Photoshop para principiantes: ¡De cero a experto!,1,120,410,15,62,Beginner Level,7.5,Graphic Design,2016,08
2733,559204,Photoshop Quickstart Guide to Digital Sketching,1,20,1679,24,15,Beginner Level,1,Graphic Design,2015,09
2734,497268,Photoshop the Art of Clipart,1,20,30,3,22,Beginner Level,1,Graphic Design,2015,07
2735,441106,"Photoshop tips and tricks, how to change clothes",1,20,837,4,26,All Levels,2,Graphic Design,2015,03
2736,1104858,Photoshop Tools 101,1,50,6,0,49,All Levels,3,Graphic Design,2017,05
2737,1242692,Photoshop Workflow - Manipulação de imagem para Publicidade,1,135,20,8,53,Expert Level,12.5,Graphic Design,2017,06
2738,406424,"Photoshop, Illustrator, InDesign & Graphic Design Principles",1,30,934,143,41,All Levels,12,Graphic Design,2015,02
2739,431562,Photoshop: 5 Practical Techniques to Improve Your Skills,1,20,780,5,5,Intermediate Level,0.7,Graphic Design,2015,02
2740,1181652,Photoshop: Automatiza invitaciones con bloc de notas y Excel,1,30,86,2,18,All Levels,1.5,Graphic Design,2017,04
2741,181294,Photoshop: Creando efectos de luz,1,20,3,1,9,Beginner Level,1.5,Graphic Design,2014,04
2742,181264,Photoshop: Creando elemental de agua,1,20,1,1,5,Beginner Level,0.6,Graphic Design,2014,04
2743,181268,Photoshop: Creando elemental de aire,1,20,0,0,5,Beginner Level,1,Graphic Design,2014,04
2744,1143148,PHOTOSHOP: Dessiner l'affiche du film Rogue One en style BD,1,50,4,0,20,Intermediate Level,4.5,Graphic Design,2017,04
2745,1196852,Photoshop: How to create stunning collages,1,20,2044,17,15,Beginner Level,1.5,Graphic Design,2017,05
2746,349144,Photoshop: Learn Digital Painting Basics in Photoshop,1,20,1332,31,24,Beginner Level,2,Graphic Design,2014,12
2747,968268,Photoshop: Organización de eventos y decoración de fiestas,1,120,125,5,56,Beginner Level,8.5,Graphic Design,2016,10
2748,269082,Photoshop: Real World Hands-on Freelance Mastery,1,105,5950,25,29,All Levels,2.5,Graphic Design,2014,09
2749,406054,Photoshop: Real World Learning,1,20,9,0,56,All Levels,5,Graphic Design,2015,01
2750,724824,Photoshop　中級者、上級者がプロになるために最後に学ぶ「超絶技巧」テクニック,1,85,113,5,39,Intermediate Level,4.5,Graphic Design,2016,01
2751,701468,Photoshopマスターコース　基礎から上級まで　ステップバイステップでPhotoshopのすべてを学ぼう,1,70,354,27,98,All Levels,13,Graphic Design,2016,01
2752,863976,PHP - Send and Receive Mobile Text Messages (SMS),1,50,1626,81,18,All Levels,1.5,Web Development,2016,06
2753,32649,PHP & MySQL - Learn The Easy Way. Master PHP & MySQL Quickly,1,50,5549,92,143,All Levels,15.5,Web Development,2012,12
2754,862428,PHP : Learn to upload files to Amazon S3 and use CloudFront,1,50,1216,36,28,All Levels,3,Web Development,2016,06
2755,970252,PHP :basics for beginners,1,45,1562,4,12,All Levels,1.5,Web Development,2016,09
2756,1016650,PHP CodeIgniter:CRUD concepts in MVC,1,40,601,4,6,All Levels,0.6,Web Development,2016,11
2757,838418,PHP Date and Time Course by Edwin Diaz,1,40,1653,53,14,All Levels,1.5,Web Development,2016,05
2758,180547,PHP Development with the Laravel Framework,1,50,1611,24,20,All Levels,3.5,Web Development,2014,03
2759,674646,PHP Essential How to create build Amazing websites with PHP,1,75,8067,30,44,Beginner Level,3.5,Web Development,2015,11
2760,472526,PHP for Beginners,1,40,2626,95,135,Beginner Level,6,Web Development,2015,07
2761,1013314,PHP For Beginners : Learn PHP From Scratch!,1,100,1825,17,58,All Levels,3.5,Web Development,2016,11
2762,405282,PHP for Beginners -Become a PHP Master - Project Included,1,200,28880,4316,286,All Levels,30.5,Web Development,2015,02
2763,527952,PHP for Beginners: How to Build an E-Commerce Store,1,100,5117,463,138,All Levels,14.5,Web Development,2015,07
2764,818958,PHP For WordPress Development,1,35,850,12,16,Beginner Level,1,Web Development,2016,04
2765,723522,PHP Fundamentals - Start Earning The Top Dollars You Deserve,1,195,12068,81,12,All Levels,1.5,Web Development,2016,04
2766,639848,PHP Graphic Techniques: CAPTCHA/ Create a verification code,1,20,8320,73,11,All Levels,0.7,Web Development,2015,10
2767,1022682,PHP Laravel 5:Creating a CRUD application,1,45,511,12,7,All Levels,0.6,Web Development,2016,11
2768,678142,PHP Login and Registration System - Email Confirm Activation,1,100,2607,317,49,All Levels,5,Web Development,2015,11
2769,593544,PHP MVC Framework CodeIgniter Tutorial for Beginners Project,1,100,3701,508,125,All Levels,10.5,Web Development,2015,08
2770,739770,PHP MySQL: Learn PHP MySQL with Project,1,20,2314,77,25,All Levels,2,Web Development,2016,04
2771,473548,PHP OOP: Object Oriented Programming for beginners + Project,1,200,6497,901,221,All Levels,18,Web Development,2015,06
2772,861528,PHP Security,1,50,1892,147,24,All Levels,2.5,Web Development,2016,06
2773,1158836,PHP Specialist (2017 Edition),1,100,197,11,53,Beginner Level,3.5,Web Development,2017,03
2774,1124280,PHP Tutorial: Learn PHP Basic Programming for Beginners,1,20,2510,21,23,Beginner Level,1.5,Web Development,2017,03
2775,945602,PHP User Login Registration Script With All Features,1,200,5603,46,47,All Levels,4,Web Development,2016,10
2776,946310,PHP webservices,1,30,1305,25,8,All Levels,0.6,Web Development,2016,08
2777,758582,PHP with Laravel for beginners - Become a Master in Laravel,1,150,8496,1838,308,All Levels,29.5,Web Development,2016,04
2778,688968,PHP with PDO - ULTIMATE Crash Course,1,50,1248,171,18,All Levels,1.5,Web Development,2015,12
2779,1020722,PHP Zend Framework 1.11:Creating a CRUD Application,1,40,1122,5,7,All Levels,0.6,Web Development,2016,11
2780,1021594,PHP Zend Framework 2:Creating a CRUD Application,1,40,802,6,9,All Levels,0.6,Web Development,2016,11
2781,519952,PHP: Complete Login and Registration System with PHP & MYSQL,1,200,1448,173,48,All Levels,7.5,Web Development,2015,06
2782,732556,PHP: Complete Registration and Login with Email Verification,1,20,12781,145,22,All Levels,2.5,Web Development,2016,01
2783,752658,PHP: Ultimate guide to PHP for everyone,1,115,10103,75,20,Beginner Level,1.5,Web Development,2016,05
2784,824044,PI-101 Top 10 Classical Piano Pieces for Beginners,0,0,6292,183,38,Beginner Level,1,Musical Instruments,2016,05
2785,422546,Piano - Circle of 5ths to Play A Song in 12 Keys in 12 Days,1,95,2415,16,115,All Levels,2.5,Musical Instruments,2015,02
2786,1196538,Piano Building Blocks: Learn Chord Additions & Variations,0,0,375,0,9,Beginner Level,1,Musical Instruments,2017,07
2787,660690,Piano Building Blocks: Learn the 24 Most Common Chords,1,50,492,10,17,Beginner Level,1.5,Musical Instruments,2016,03
2788,660460,Piano for Complete Beginners: Learn your first song today!,1,40,1268,10,30,Beginner Level,1,Musical Instruments,2015,11
2789,620372,Piano for Kids: Developing Your Child's Creative Abilities,1,65,42,2,37,Beginner Level,4,Musical Instruments,2015,10
2790,658276,Piano for Singer/Songwriters | Write Songs and Perform Live!,1,100,3371,175,42,Beginner Level,3,Musical Instruments,2015,11
2791,938260,Piano For Singer/Songwriters 2: Pop/Rock Rhythm Immersion,1,100,567,37,24,All Levels,1.5,Musical Instruments,2016,08
2792,793234,Piano From Zero To Pro - Beginner Essentials To The Piano,1,70,811,129,52,Beginner Level,3.5,Musical Instruments,2016,03
2793,27681,Piano Improvisation from Day One,1,20,1249,37,21,All Levels,3,Musical Instruments,2013,03
2794,932842,Piano Lesson Variety,1,40,59,1,28,Intermediate Level,4,Musical Instruments,2016,08
2795,812602,Piano Lessons For Beginners,1,95,8,0,50,Beginner Level,4,Musical Instruments,2016,04
2796,206986,Piano Lessons for Beginners Made Easy,1,25,333,5,40,Beginner Level,3,Musical Instruments,2014,05
2797,725906,Piano Lessons For Beginners: Learn Piano Quickly And Easily,1,75,186,35,56,Beginner Level,3,Musical Instruments,2016,02
2798,628606,Piano Lessons for Beginners: Play the Piano AND Read Music!,1,70,61,9,30,Beginner Level,4,Musical Instruments,2016,02
2799,214418,Piano Lessons For The Hip Hop Fan,1,20,276,2,62,Intermediate Level,5.5,Musical Instruments,2014,05
2800,214328,Piano Lessons for the R&B Fan,1,20,228,2,64,All Levels,8,Musical Instruments,2014,05
2801,1105794,Piano Music Theory (Back To Basics) by JFilt,0,0,4967,308,12,Beginner Level,0.5,Musical Instruments,2017,02
2802,888698,Piano Playing: Reading and Playing Classical Tunes Vol.II,1,40,1638,3,17,Beginner Level,1.5,Musical Instruments,2016,06
2803,656364,Piano Runs & Fills #1: Play Dreamy Whole Tone Scale Runs,1,70,769,10,33,All Levels,1,Musical Instruments,2015,11
2804,659918,Piano Runs & Fills #2: Play Rolling Cascading Runs for Intro,1,70,2164,10,30,All Levels,1,Musical Instruments,2015,11
2805,661814,Piano Runs & Fills #3:  Jazzy Chromatic Chord Song Endings,1,70,747,5,28,All Levels,1,Musical Instruments,2015,11
2806,663810,Piano Runs & Fills #4: C6 Rolling Waves & Waterfall Runs,1,70,834,3,35,All Levels,1,Musical Instruments,2015,11
2807,993510,Piano Technique Exercises Vol.1,1,50,1674,4,24,All Levels,1,Musical Instruments,2017,01
2808,138336,Piano The Hard Way -  Fast Way To Life Long Piano Enjoyment,1,25,238,3,22,Beginner Level,1,Musical Instruments,2014,02
2809,670376,Piano Tutorial : Ludovico Einaudi - Una Mattina,0,0,1631,23,6,All Levels,0.7,Musical Instruments,2015,11
2810,1036400,"Piano Unbound. Piano learning method, a course for beginners",1,195,32,1,39,All Levels,2.5,Musical Instruments,2017,04
2811,131562,Piano With A Pro,1,25,66,6,38,All Levels,2.5,Musical Instruments,2014,05
2812,773016,Piano With Willie Building Technique with Scales Vol. 1,1,40,111,15,12,All Levels,1.5,Musical Instruments,2016,04
2813,773144,Piano With Willie Building Technique with Scales Vol. 2,1,40,61,3,9,All Levels,1.5,Musical Instruments,2016,04
2814,773156,Piano With Willie Building Technique with Scales Vol. 3,1,40,42,1,11,All Levels,1.5,Musical Instruments,2016,04
2815,773174,Piano With Willie Building Technique with Scales Vol. 4,1,40,44,0,11,All Levels,1.5,Musical Instruments,2016,04
2816,742764,Piano With Willie: Basics of Improvisation,1,40,76,4,23,Beginner Level,3.5,Musical Instruments,2016,04
2817,743634,Piano With Willie: Blues n' Boogie Vol. 1,1,40,172,26,15,Intermediate Level,2.5,Musical Instruments,2016,04
2818,743674,Piano With Willie: Blues n' Boogie Vol. 2,1,40,95,8,11,Intermediate Level,2.5,Musical Instruments,2016,04
2819,743884,Piano With Willie: Blues n' Boogie Vol. 3,1,40,84,4,10,Intermediate Level,2.5,Musical Instruments,2016,04
2820,744034,Piano With Willie: Jazz & Gospel Exercises,1,40,56,3,28,Intermediate Level,2,Musical Instruments,2016,04
2821,741172,Piano With Willie: Jazz Kids - Vol 1,1,40,28,3,32,Beginner Level,4.5,Musical Instruments,2016,04
2822,741316,Piano With Willie: Jazz Kids - Vol 2,1,40,17,0,38,Beginner Level,3,Musical Instruments,2016,04
2823,741388,Piano With Willie: Jazz Kids - Vol 3,1,40,16,1,29,Beginner Level,3,Musical Instruments,2016,04
2824,742300,Piano With Willie: Jazz Kids - Vol 4,1,40,19,0,30,Intermediate Level,3.5,Musical Instruments,2016,04
2825,743932,Piano With Willie: Piano Chords Vol. 1,1,40,48,4,14,Beginner Level,2,Musical Instruments,2016,04
2826,743970,Piano With Willie: Piano Chords Vol. 2,1,40,32,2,11,Intermediate Level,1.5,Musical Instruments,2016,04
2827,744080,Piano With Willie: Tritones & Phat Chords,1,40,37,3,19,Intermediate Level,2,Musical Instruments,2016,04
2828,372416,"Piano: Learn 48 chords in 1 hour,  and always remember how",1,120,1424,71,16,Beginner Level,1.5,Musical Instruments,2014,12
2829,238934,Pianoforall - Incredible New Way To Learn Piano & Keyboard,1,200,75499,7676,362,All Levels,30,Musical Instruments,2014,08
2830,659340,Pic Monkey for Beginners - Graphic Design and Photo Editing,1,20,774,3,17,Beginner Level,3,Graphic Design,2015,11
2831,1082996,Pimcore Developer: Implement a Blog from a Bootstrap Theme,1,95,1212,15,39,All Levels,4.5,Web Development,2017,01
2832,923184,Pin Bars: The Most Powerful Forex Trading Signal,1,200,494,16,19,All Levels,1,Business Finance,2016,08
2833,220604,Pixelmator - Create Vector Graphics From Scratch,1,20,507,42,36,All Levels,3,Graphic Design,2014,09
2834,1249146,Planning and Executing a Financial Statement Audit,1,50,0,0,9,Intermediate Level,2,Business Finance,2017,06
2835,520876,Plantillas Powerpoint para Publicar en Mercadolibre y Ebay,1,35,15,5,32,All Levels,2,Graphic Design,2015,06
2836,692812,Play all major scales by ear - no notation required!,1,40,868,8,62,Beginner Level,3.5,Musical Instruments,2015,12
2837,199500,Play Autumn Leaves' falling notes on piano with no reading!,1,30,438,10,12,Intermediate Level,0.6,Musical Instruments,2014,04
2838,413182,Play By Ear #4: Play Song By Ear with 3 Chords Using Any Key,1,95,1064,11,110,All Levels,2.5,Musical Instruments,2015,02
2839,26648,Play Guitar and Understand Music Quick & Easy in 28 Days!,1,20,738,6,64,All Levels,9.5,Musical Instruments,2012,10
2840,132878,Play Guitar with Rhythm - 5 Easy Lessons,1,20,31,0,10,Beginner Level,1,Musical Instruments,2013,12
2841,615226,"Play Leyenda, Canarios, and Bach on Classical Guitar",1,195,185,8,70,Intermediate Level,7.5,Musical Instruments,2015,11
2842,228268,Play music on Harmonica using 8 notes - learn easy tunes!,1,35,29,0,14,Beginner Level,1,Musical Instruments,2014,05
2843,995562,Play Piano 1 Master Class Intro:  Standards 2-5 Power Chords,1,50,1541,14,42,All Levels,1,Musical Instruments,2016,10
2844,997470,"Play Piano 2:  Play 'Love Me Tender By Ear with 2-5 Chords""",1,50,1204,8,56,All Levels,1.5,Musical Instruments,2016,10
2845,996888,Play Piano 3: Improvise Chords to Enchanted Evening by Ear,1,50,809,5,57,All Levels,1.5,Musical Instruments,2016,10
2846,998100,Play Piano 4: Improvise on popular song Yesterday chords,1,50,1018,4,63,All Levels,1.5,Musical Instruments,2016,10
2847,1000966,Play Piano 5: Improvise on Misty Eb Key Runs & 2-5 Chords,1,50,833,6,70,Expert Level,1.5,Musical Instruments,2016,11
2848,1000988,Play Piano 6 -Improvise on The Way We Were with Power Chords,1,50,701,4,62,All Levels,1.5,Musical Instruments,2016,11
2849,1008054,Play Piano 7: Improvise on For All We Know in F Key by Ear,1,50,438,3,77,All Levels,1.5,Musical Instruments,2016,11
2850,1009802,Play Piano 8 - Play Over the Rainbow by Ear & Free Improvise,1,50,1249,6,69,All Levels,1.5,Musical Instruments,2016,11
2851,501412,Play Piano by Ear Today! SuperCourse,1,60,4557,21,77,All Levels,5.5,Musical Instruments,2016,01
2852,555340,Play Piano in 30 Days! - Start Playing NOW!,0,0,5188,410,58,Beginner Level,3,Musical Instruments,2015,07
2853,105350,Play Piano Today - Easy Festive Favorites & Piano Party Hits,1,75,3122,6,80,All Levels,4,Musical Instruments,2013,10
2854,925286,Play Piano To-day! - Beginner Piano Lessons For Busy People!,1,100,476,16,91,Beginner Level,4,Musical Instruments,2016,11
2855,365292,Play Sonny Terry style on Harmonica and dazzle your friends!,1,200,582,49,51,All Levels,5.5,Musical Instruments,2014,12
2856,344180,Play the Jews Harp - instant skills for non musicians.,1,25,196,16,35,Intermediate Level,2.5,Musical Instruments,2015,01
2857,1007396,"Play The Piano By Ear | Master Class, Learn By Doing",1,175,362,38,27,All Levels,2.5,Musical Instruments,2016,11
2858,1182624,Play Thousands of Songs On The Guitar | Cheater Chords,1,100,97,5,12,Beginner Level,1,Musical Instruments,2017,04
2859,139778,Play tunes on harmonica and learn how to bend some notes,1,35,73,2,16,Beginner Level,2,Musical Instruments,2014,03
2860,17922,Play Ukulele Now,1,30,1951,88,78,All Levels,5,Musical Instruments,2012,06
2861,783778,Play Violin and Fiddle for beginners - it's fun  - Course 1,1,20,560,8,9,Beginner Level,1,Musical Instruments,2016,03
2862,637842,Playing Piano : Reading and Playing Classical Tunes Vol.I,1,50,1732,6,34,Beginner Level,2,Musical Instruments,2015,10
2863,638204,Playing Piano By Ear: Complete Guide for Aspiring Musicians,1,150,346,26,59,All Levels,4.5,Musical Instruments,2015,11
2864,646906,Playing Piano:  Play Chords and Popular Pieces Vol.I,1,100,1987,7,43,Beginner Level,3,Musical Instruments,2016,02
2865,801486,Playing Piano:  Popular Pieces Vol. II,1,150,1472,4,24,Beginner Level,1.5,Musical Instruments,2016,03
2866,782430,Playing Piano: Scales and Arpeggios Vol.I : Major keys,1,50,2358,3,26,Beginner Level,1,Musical Instruments,2016,03
2867,479760,Podcast Cover Art | Design Like the Best,1,20,33,2,7,All Levels,1,Graphic Design,2015,04
2868,1144288,Poldark TV series Soundtracks for Piano-Quicklessons,1,20,8,1,9,Beginner Level,1,Musical Instruments,2017,03
2869,883138,Pop and Jazz Keyboards and Harmony (beginner level),1,180,47,7,13,Beginner Level,3,Musical Instruments,2016,07
2870,1002210,Popular JavaScript Framework:Learn The Language Of Angular 2,1,200,260,22,64,Beginner Level,11,Web Development,2016,11
2871,610812,Portfolio Management CFA L1 2016,1,20,393,5,34,All Levels,5,Business Finance,2015,09
2872,537886,Portfolio Management for CA / CS / CFA exams,1,20,1740,5,8,All Levels,1,Business Finance,2015,07
2873,1126016,Portrait Typography in Photoshop - Anyone can do Typography,1,95,941,2,26,All Levels,2.5,Graphic Design,2017,03
2874,791030,Power up HTML5 with JavaScript,1,100,4442,23,28,Beginner Level,2,Web Development,2016,03
2875,608436,Présentation du Banjo Ténor,1,20,18,4,31,Beginner Level,1.5,Musical Instruments,2015,09
2876,741898,Practical Accounts & Bookkeeping Automated Overview ,1,20,2060,17,30,All Levels,4.5,Business Finance,2016,01
2877,959144,Practical Accounts APP Overview,1,20,1361,1,14,Intermediate Level,3,Business Finance,2016,10
2878,1056242,Practical Accounts Training A,1,35,2,0,127,Intermediate Level,31.5,Business Finance,2017,01
2879,736940,Practical CSS Website Development: Crash Course ,1,95,11170,35,19,All Levels,2.5,Web Development,2016,02
2880,1271182,Practical Film Financing: Finding & Pitching Investors,1,100,0,0,9,Beginner Level,1,Business Finance,2017,07
2881,489146,Practical Finance,1,20,4497,281,11,All Levels,1,Business Finance,2015,07
2882,833770,Practical Financial Statement Analysis,1,75,22,5,45,All Levels,4.5,Business Finance,2017,05
2883,172906,Practical Font Design,1,50,229,23,26,Intermediate Level,7.5,Graphic Design,2014,04
2884,823236,Practical Guide to Web Development,1,20,2025,16,38,Beginner Level,2,Web Development,2016,05
2885,1076244,Practical Guitar Theory: Level 1,1,60,14,3,41,All Levels,1.5,Musical Instruments,2017,05
2886,130064,Practical PHP: Master the Basics and Code Dynamic Websites,0,0,83737,4598,45,All Levels,6.5,Web Development,2014,07
2887,28172,Practical Trading on Financial Futures & Options Markets,1,50,43,0,25,Beginner Level,4,Business Finance,2012,11
2888,890810,Practical Understanding of PHP and MySQL,0,0,12201,217,24,Beginner Level,5.5,Web Development,2016,07
2889,628876,Practical Web Development: Make Websites Quickly And Easily,1,20,2389,7,20,All Levels,2,Web Development,2015,11
2890,681390,Practice guitar with no previous experience and become a pro,1,30,26,0,14,Beginner Level,1,Musical Instruments,2017,01
2891,1174086,Precificação - Calculando valor de venda baseado nos custos,1,35,32,3,46,All Levels,3,Business Finance,2017,04
2892,55136,Precious Metal Equities,1,20,28,1,8,All Levels,1,Business Finance,2013,05
2893,1266148,Preparation of Consolidated Financial Statements (Basic),0,0,965,0,18,Intermediate Level,1.5,Business Finance,2017,06
2894,1013838,Price Action Gap Trading Strategies,1,20,13,2,5,Intermediate Level,1,Business Finance,2016,12
2895,611804,Primeros Pasos con Photoshop CC,0,0,6429,654,31,Beginner Level,2.5,Graphic Design,2015,09
2896,615206,Professional Bookkeeping & Accounting 1: Sales & Purchases,1,35,551,22,34,All Levels,1.5,Business Finance,2015,09
2897,615204,Professional Bookkeeping & Accounting 2 - Bank Daybook,1,35,91,6,36,All Levels,2,Business Finance,2015,11
2898,774570,Professional Bookkeeping & Accounting 4:Trial Balance & More,1,35,83,8,21,All Levels,1,Business Finance,2016,03
2899,729128,Professional Bookkeeping and Accounting 3: Double Entry ,1,35,81,8,33,All Levels,1,Business Finance,2016,01
2900,995384,Professional Business Logo Design Using Free Online Tools,1,20,0,0,5,All Levels,0.6,Graphic Design,2016,10
2901,772224,Professional CSS Flexbox,1,35,396,130,21,Intermediate Level,0.7,Web Development,2016,04
2902,682514,Professional Forex strategy,1,50,353,21,17,Expert Level,1.5,Business Finance,2016,02
2903,788756,Professional Forex Strategy+2 weeks for FREE trading alerts,1,95,55,9,15,All Levels,1,Business Finance,2016,03
2904,399938,Professional Logo Design in Adobe Illustrator,0,0,44044,1563,45,All Levels,7.5,Graphic Design,2015,01
2905,439362,"Professional Options Trading, Simplified",1,200,631,49,21,All Levels,2,Business Finance,2015,04
2906,368340,Professional Python Web Development Using Flask,1,120,3420,489,102,Beginner Level,14.5,Web Development,2015,03
2907,912946,Professional Rails Code Along,1,40,1469,237,120,Intermediate Level,19,Web Development,2016,08
2908,1035940,Professional RESTful API Design using Python Flask,1,120,578,25,36,Intermediate Level,4.5,Web Development,2017,01
